gvkey,fyear,datadate,ceq,xstfws,conm,gsector
336594,2022,2022-12-31,49494.3880,,BRIDGE BIOTHERAPEUTICS INC,35
336617,2020,2020-06-30,20.0760,,ODI PHARMA AB,35
336617,2021,2021-06-30,16.2990,0.6700,ODI PHARMA AB,35
336617,2022,2022-06-30,9.2620,1.6260,ODI PHARMA AB,35
336617,2023,2023-06-30,2.5730,1.1230,ODI PHARMA AB,35
336623,2022,2022-12-31,2694.0000,,FUNPEP COMPANY LIMITED,35
336628,2022,2022-12-31,57055.5110,,WON TECH CO LTD,35
336654,2021,2021-12-31,43542.5430,,MEDPACTO INC,35
336654,2022,2022-12-31,32322.5980,,MEDPACTO INC,35
336662,2021,2021-12-31,5105.6070,,ADBIOTECH CO LTD,35
336662,2022,2022-12-31,16185.2800,,ADBIOTECH CO LTD,35
336724,2020,2020-12-31,34484.0690,,CJ BIOSCIENCE INC,35
336724,2021,2021-12-31,87853.0800,,CJ BIOSCIENCE INC,35
336724,2022,2022-12-31,49655.4130,,CJ BIOSCIENCE INC,35
336825,2020,2020-12-31,796.8930,,GUANGZHOU JET BIO-FILTRATION,35
336825,2021,2021-12-31,971.8190,,GUANGZHOU JET BIO-FILTRATION,35
336825,2022,2022-12-31,1139.4010,,GUANGZHOU JET BIO-FILTRATION,35
336834,2020,2020-12-31,2446.0420,,ZHEJIANG ORIENT GENE BIOTECH,35
336834,2021,2021-12-31,6857.1730,,ZHEJIANG ORIENT GENE BIOTECH,35
336834,2022,2022-12-31,8162.8450,,ZHEJIANG ORIENT GENE BIOTECH,35
336874,2019,2020-03-31,76.3870,10.6800,GIAN LIFE CARE LTD,35
336874,2020,2021-03-31,96.5590,9.4230,GIAN LIFE CARE LTD,35
336874,2021,2022-03-31,140.2720,13.1210,GIAN LIFE CARE LTD,35
336874,2022,2023-03-31,151.1650,17.7420,GIAN LIFE CARE LTD,35
336887,2020,2020-12-31,444.2450,,ZHEJIANG TAILIN,35
336887,2021,2021-12-31,497.3800,,ZHEJIANG TAILIN,35
336887,2022,2022-12-31,647.4550,,ZHEJIANG TAILIN,35
336908,2020,2020-12-31,1000.3990,,XIAMEN AMOYTOP BIOTECH CO,35
336908,2021,2021-12-31,1161.2600,,XIAMEN AMOYTOP BIOTECH CO,35
336908,2022,2022-12-31,1407.6000,,XIAMEN AMOYTOP BIOTECH CO,35
336930,2020,2020-12-31,1617.7250,,SUZHOU ZELGEN BIOPHARMACEUTI,35
336930,2021,2021-12-31,1196.3230,,SUZHOU ZELGEN BIOPHARMACEUTI,35
336930,2022,2022-12-31,759.1180,,SUZHOU ZELGEN BIOPHARMACEUTI,35
337002,2019,2020-03-31,3132.4060,,ARTEMIS MEDICARE SERVICES,35
337002,2020,2021-03-31,3201.9390,,ARTEMIS MEDICARE SERVICES,35
337002,2021,2022-03-31,3594.2480,,ARTEMIS MEDICARE SERVICES,35
337002,2022,2023-03-31,4031.4750,,ARTEMIS MEDICARE SERVICES,35
337021,2019,2020-03-31,213.8140,19.3290,VAISHALI PHARMA LTD,35
337021,2020,2021-03-31,224.1860,18.4770,VAISHALI PHARMA LTD,35
337021,2021,2022-03-31,263.5410,20.9920,VAISHALI PHARMA LTD,35
337021,2022,2023-03-31,405.3190,20.8080,VAISHALI PHARMA LTD,35
337058,2020,2020-12-31,178.8500,13.4510,NYKODE THERAPEUTICS AS,35
337058,2021,2021-12-31,194.0550,13.4020,NYKODE THERAPEUTICS AS,35
337058,2022,2022-12-31,157.0180,14.2040,NYKODE THERAPEUTICS AS,35
337102,2020,2020-06-30,12.2960,,LITTLE GREEN PHARMA LTD,35
337102,2021,2021-06-30,93.8890,,LITTLE GREEN PHARMA LTD,35
337102,2021,2022-03-31,75.4790,,LITTLE GREEN PHARMA LTD,35
337102,2022,2023-03-31,82.2280,,LITTLE GREEN PHARMA LTD,35
337103,2020,2020-06-30,3.7830,1.4790,EMYRIA LTD,35
337103,2021,2021-06-30,7.1790,0.9510,EMYRIA LTD,35
337103,2022,2022-06-30,6.3220,2.2680,EMYRIA LTD,35
337103,2023,2023-06-30,6.7940,1.8500,EMYRIA LTD,35
337116,2020,2020-12-31,25.6960,4.3320,MONIVENT AB,35
337116,2021,2021-12-31,20.2500,7.2930,MONIVENT AB,35
337116,2022,2022-12-31,18.5370,9.3340,MONIVENT AB,35
337149,2019,2020-03-31,256.8900,24.4090,CHANDRA BHAGAT PHARMA LTD,35
337149,2020,2021-03-31,258.7890,20.3850,CHANDRA BHAGAT PHARMA LTD,35
337149,2021,2022-03-31,266.7550,17.0310,CHANDRA BHAGAT PHARMA LTD,35
337149,2022,2023-03-31,274.7870,15.6240,CHANDRA BHAGAT PHARMA LTD,35
337335,2020,2020-12-31,2005.6040,,BIO-THERA SOLUTIONS LTD,35
337335,2021,2021-12-31,2087.5120,,BIO-THERA SOLUTIONS LTD,35
337335,2022,2022-12-31,1607.2560,,BIO-THERA SOLUTIONS LTD,35
337349,2020,2020-12-31,145.8170,,INSPECS GROUP PLC,35
337349,2021,2021-12-31,145.2240,,INSPECS GROUP PLC,35
337349,2022,2022-12-31,130.0900,,INSPECS GROUP PLC,35
337361,2020,2020-12-31,89.5490,24.2790,QLIFE HOLDING AB (PUBL),35
337361,2021,2021-12-31,163.1790,39.8690,QLIFE HOLDING AB (PUBL),35
337361,2022,2022-12-31,91.1490,62.7200,QLIFE HOLDING AB (PUBL),35
337598,2020,2020-12-31,15.5490,1.3000,STAYBLE THERAPEUTICS AB PUBL,35
337598,2021,2021-12-31,39.8080,2.9960,STAYBLE THERAPEUTICS AB PUBL,35
337598,2022,2022-12-31,15.2820,3.6130,STAYBLE THERAPEUTICS AB PUBL,35
337702,2019,2020-03-31,822.0000,,LIGUA INC,35
337702,2020,2021-03-31,1059.0000,,LIGUA INC,35
337702,2021,2022-03-31,1144.0000,,LIGUA INC,35
337702,2022,2023-03-31,353.0000,,LIGUA INC,35
337706,2020,2020-12-31,3289834.8200,86549.1750,PT METRO HEALTHCARE INDONESI,35
337706,2021,2021-12-31,3297251.1280,87094.0480,PT METRO HEALTHCARE INDONESI,35
337706,2022,2022-12-31,3205908.0660,102875.1160,PT METRO HEALTHCARE INDONESI,35
337734,2019,2020-03-31,1070.0000,,LIVING PLATFORM LTD,35
337734,2020,2021-03-31,1127.0000,,LIVING PLATFORM LTD,35
337734,2021,2022-03-31,1347.0000,,LIVING PLATFORM LTD,35
337734,2022,2023-03-31,1472.0000,,LIVING PLATFORM LTD,35
337781,2020,2020-12-31,4911.7440,,DR. SULAIMAN AL HABIB,35
337781,2021,2021-12-31,5339.1710,,DR. SULAIMAN AL HABIB,35
337781,2022,2022-12-31,5878.6930,,DR. SULAIMAN AL HABIB,35
337794,2020,2020-12-31,181793.5240,,MEDIPLANTEX NATIONAL,35
337794,2021,2021-12-31,165780.3680,,MEDIPLANTEX NATIONAL,35
337794,2022,2022-12-31,322001.5710,,MEDIPLANTEX NATIONAL,35
337794,2023,2023-12-31,327289.9350,,MEDIPLANTEX NATIONAL,35
337799,2020,2020-12-31,3104.0120,,INNOCARE PHARMA LTD,35
337799,2021,2021-12-31,5604.5590,,INNOCARE PHARMA LTD,35
337799,2022,2022-12-31,7597.1010,,INNOCARE PHARMA LTD,35
337836,2019,2020-03-31,833.7590,,MEDICAL DISPOSABLES,35
337836,2020,2021-03-31,894.7550,,MEDICAL DISPOSABLES,35
337836,2021,2022-03-31,973.3000,,MEDICAL DISPOSABLES,35
337836,2022,2023-03-31,1061.2190,,MEDICAL DISPOSABLES,35
337837,2019,2020-03-31,8447.6270,737.2230,SUVEN PHARMACEUTICALS LTD,35
337837,2020,2021-03-31,11808.0830,762.3300,SUVEN PHARMACEUTICALS LTD,35
337837,2021,2022-03-31,15271.8040,1004.8390,SUVEN PHARMACEUTICALS LTD,35
337837,2022,2023-03-31,17351.8430,1105.1090,SUVEN PHARMACEUTICALS LTD,35
338104,2019,2020-03-31,4.3230,,ME TODAY LTD,35
338104,2020,2021-03-31,5.8920,,ME TODAY LTD,35
338104,2021,2022-03-31,19.1470,,ME TODAY LTD,35
338104,2022,2022-06-30,24.0990,,ME TODAY LTD,35
338104,2023,2023-06-30,11.9330,,ME TODAY LTD,35
338125,2020,2020-12-31,1534.4260,,SHANGHAI SANYOU MEDICAL CO,35
338125,2021,2021-12-31,1685.8530,,SHANGHAI SANYOU MEDICAL CO,35
338125,2022,2022-12-31,1839.7440,,SHANGHAI SANYOU MEDICAL CO,35
338137,2020,2020-12-31,1277.9300,,HITGEN INC,35
338137,2021,2021-12-31,1315.9070,,HITGEN INC,35
338137,2022,2022-12-31,1302.5130,,HITGEN INC,35
338149,2020,2020-12-31,2553.6650,,BEIJING WANTAI BIOLOGICAL,35
338149,2021,2021-12-31,4466.2870,,BEIJING WANTAI BIOLOGICAL,35
338149,2022,2022-12-31,12341.2580,,BEIJING WANTAI BIOLOGICAL,35
338189,2020,2020-12-31,288.1570,,TYCOON GROUP HOLDINGS LTD,35
338189,2021,2021-12-31,257.9180,,TYCOON GROUP HOLDINGS LTD,35
338189,2022,2022-12-31,293.6400,,TYCOON GROUP HOLDINGS LTD,35
338241,2020,2020-06-30,34.4820,2.3560,ATOMO DIAGNOSTICS LTD,35
338241,2021,2021-06-30,30.0870,3.5200,ATOMO DIAGNOSTICS LTD,35
338241,2022,2022-06-30,24.8140,3.9010,ATOMO DIAGNOSTICS LTD,35
338241,2023,2023-06-30,14.7900,4.8070,ATOMO DIAGNOSTICS LTD,35
338261,2020,2020-12-31,36460.1500,,DREAMCIS INC,35
338261,2021,2021-12-31,37979.8960,,DREAMCIS INC,35
338261,2022,2022-12-31,48956.4160,,DREAMCIS INC,35
338271,2020,2020-12-31,835.8950,,VISCO VISION INC,35
338271,2021,2021-12-31,1113.3170,,VISCO VISION INC,35
338271,2022,2022-12-31,3084.2120,,VISCO VISION INC,35
338273,2020,2020-12-31,3185.5460,,AKESO INC,35
338273,2021,2021-12-31,3164.0560,,AKESO INC,35
338273,2022,2022-12-31,2635.6270,,AKESO INC,35
338287,2020,2020-12-31,981.8930,,GUIZHOU SANLI PHARMACEUTICAL,35
338287,2021,2021-12-31,1031.4580,,GUIZHOU SANLI PHARMACEUTICAL,35
338287,2022,2022-12-31,1239.0430,,GUIZHOU SANLI PHARMACEUTICAL,35
338374,2020,2020-12-31,4804.2070,,SHENZHEN NEW INDUSTRIES BIOM,35
338374,2021,2021-12-31,5611.9990,,SHENZHEN NEW INDUSTRIES BIOM,35
338374,2022,2022-12-31,6399.4940,,SHENZHEN NEW INDUSTRIES BIOM,35
338438,2020,2020-12-31,18.6540,,MONSENSO A/S,35
338438,2021,2021-12-31,21.4420,,MONSENSO A/S,35
338438,2022,2022-12-31,14.7550,,MONSENSO A/S,35
338446,2020,2020-12-31,2813.2550,,PEIJIA MEDICAL LTD,35
338446,2021,2021-12-31,3019.1850,,PEIJIA MEDICAL LTD,35
338446,2022,2022-12-31,2637.6150,,PEIJIA MEDICAL LTD,35
338461,2020,2020-12-31,1569.4830,,JIANGSUJIBEIER PHARMA,35
338461,2021,2021-12-31,1601.9860,,JIANGSUJIBEIER PHARMA,35
338461,2022,2022-12-31,1688.4300,,JIANGSUJIBEIER PHARMA,35
338489,2020,2020-12-31,1600.8240,,HUNAN NUCIEN PHARMACEUTICAL,35
338489,2021,2021-12-31,1393.1970,,HUNAN NUCIEN PHARMACEUTICAL,35
338489,2022,2022-12-31,1314.3650,,HUNAN NUCIEN PHARMACEUTICAL,35
338498,2020,2020-12-31,1507.9340,,KINTOR PHARMACEUTICAL LTD,35
338498,2021,2021-12-31,1655.1580,,KINTOR PHARMACEUTICAL LTD,35
338498,2022,2022-12-31,1495.1880,,KINTOR PHARMACEUTICAL LTD,35
338523,2020,2020-06-30,4.0230,0.5510,INTELICARE HOLDINGS LTD,35
338523,2021,2021-06-30,2.5880,0.5220,INTELICARE HOLDINGS LTD,35
338523,2022,2022-06-30,1.5440,0.0850,INTELICARE HOLDINGS LTD,35
338523,2023,2023-06-30,0.9490,0.3340,INTELICARE HOLDINGS LTD,35
338623,2019,2020-03-31,9874.1000,,MAX HEALTHCARE INSTITUTE LTD,35
338623,2020,2021-03-31,56386.8000,,MAX HEALTHCARE INSTITUTE LTD,35
338623,2021,2022-03-31,62824.7000,,MAX HEALTHCARE INSTITUTE LTD,35
338623,2022,2023-03-31,74095.9000,,MAX HEALTHCARE INSTITUTE LTD,35
338625,2021,2021-12-31,370.4190,,AEGIRBIO AB,35
338625,2022,2022-12-31,39.8270,,AEGIRBIO AB,35
338636,2020,2020-12-31,62.6360,10.4310,NANOFORM FINLAND OYJ,35
338636,2021,2021-12-31,84.4940,11.1650,NANOFORM FINLAND OYJ,35
338636,2022,2022-12-31,87.2120,13.1910,NANOFORM FINLAND OYJ,35
338662,2020,2020-12-31,1086.9950,,APPLIED BIOCODE CORPORATION,35
338662,2021,2021-12-31,902.9570,,APPLIED BIOCODE CORPORATION,35
338662,2022,2022-12-31,816.0660,,APPLIED BIOCODE CORPORATION,35
338665,2020,2020-12-31,8938.5200,,GAN & LEE PHARMA LTD,35
338665,2021,2021-12-31,10167.3050,,GAN & LEE PHARMA LTD,35
338665,2022,2022-12-31,9585.8010,,GAN & LEE PHARMA LTD,35
338687,2020,2020-12-31,598.6030,,ALAR PHARMACEUTICALS INC,35
338687,2021,2021-12-31,534.3720,,ALAR PHARMACEUTICALS INC,35
338687,2022,2022-12-31,514.5010,,ALAR PHARMACEUTICALS INC,35
338691,2020,2020-12-31,1974.4350,,CHENGDU KANGHUA BIOLOGICAL,35
338691,2021,2021-12-31,2670.3010,,CHENGDU KANGHUA BIOLOGICAL,35
338691,2022,2022-12-31,3075.6670,,CHENGDU KANGHUA BIOLOGICAL,35
338705,2020,2020-12-31,11.5070,3.7730,PHARMASGP HOLDING SE,35
338705,2021,2021-12-31,22.1970,4.6890,PHARMASGP HOLDING SE,35
338705,2022,2022-12-31,31.0970,6.9120,PHARMASGP HOLDING SE,35
338737,2020,2020-12-31,59.0590,,HYLORIS PHARMACEUTICALS SA,35
338737,2021,2021-12-31,48.0560,,HYLORIS PHARMACEUTICALS SA,35
338737,2022,2022-12-31,55.0450,,HYLORIS PHARMACEUTICALS SA,35
338740,2020,2020-12-31,31697.4970,,SRI TRANG GLOVES (THAILAND),35
338740,2021,2021-12-31,38213.1200,,SRI TRANG GLOVES (THAILAND),35
338740,2022,2022-12-31,36810.7050,,SRI TRANG GLOVES (THAILAND),35
338746,2020,2020-12-31,996.0320,,TINAVI MEDICAL TECH CO LTD,35
338746,2021,2021-12-31,1006.9480,,TINAVI MEDICAL TECH CO LTD,35
338746,2022,2022-12-31,1043.6930,,TINAVI MEDICAL TECH CO LTD,35
338756,2020,2020-12-31,116.1210,58.8590,MAGLE CHEMOSWED HOLDING AB,35
338756,2021,2021-12-31,138.7900,62.8420,MAGLE CHEMOSWED HOLDING AB,35
338756,2022,2022-12-31,146.7670,64.8810,MAGLE CHEMOSWED HOLDING AB,35
338773,2020,2020-12-31,4267.7670,,HYGEIA HEALTHCARE HOLDINGS,35
338773,2021,2021-12-31,4456.4540,,HYGEIA HEALTHCARE HOLDINGS,35
338773,2022,2022-12-31,4933.7570,,HYGEIA HEALTHCARE HOLDINGS,35
338774,2020,2020-12-31,2936.6110,,KANGJI MEDICAL HOLDINGS LTD,35
338774,2021,2021-12-31,3260.4010,,KANGJI MEDICAL HOLDINGS LTD,35
338774,2022,2022-12-31,3372.9980,,KANGJI MEDICAL HOLDINGS LTD,35
338800,2020,2020-12-31,590.8290,,SINOCELLTECH GROUP LTD,35
338800,2021,2021-12-31,-226.5060,,SINOCELLTECH GROUP LTD,35
338800,2022,2022-12-31,-236.6510,,SINOCELLTECH GROUP LTD,35
338801,2020,2020-12-31,26783.0440,,DENTIS CO LTD,35
338801,2021,2021-12-31,31454.2720,,DENTIS CO LTD,35
338801,2022,2022-12-31,29493.9450,,DENTIS CO LTD,35
338834,2020,2020-12-31,916.4780,,HAINAN HULUWA PHARMACEUTICAL,35
338834,2021,2021-12-31,928.2060,,HAINAN HULUWA PHARMACEUTICAL,35
338834,2022,2022-12-31,1013.8880,,HAINAN HULUWA PHARMACEUTICAL,35
338844,2020,2020-12-31,379066.5730,,SK BIOPHARMACEUTICALS CO,35
338844,2021,2021-12-31,444187.4460,,SK BIOPHARMACEUTICALS CO,35
338844,2022,2022-12-31,316560.4600,,SK BIOPHARMACEUTICALS CO,35
338869,2020,2020-12-31,369.3730,,BIORAY BIOTECH CO LTD,35
338869,2021,2021-12-31,363.9210,,BIORAY BIOTECH CO LTD,35
338899,2020,2020-12-31,1406.0160,,NANJING VISHEE MEDICAL TECH,35
338899,2021,2021-12-31,1533.0630,,NANJING VISHEE MEDICAL TECH,35
338899,2022,2022-12-31,1528.5470,,NANJING VISHEE MEDICAL TECH,35
338906,2019,2020-03-31,277.4600,20.9850,BALAXI PHARMACEUTICALS LTD,35
338906,2020,2021-03-31,649.7980,84.7010,BALAXI PHARMACEUTICALS LTD,35
338906,2021,2022-03-31,1131.6420,124.6600,BALAXI PHARMACEUTICALS LTD,35
338906,2022,2023-03-31,1828.7980,289.5400,BALAXI PHARMACEUTICALS LTD,35
338943,2020,2020-12-31,525.2110,,HONLIV HEALTHCARE MANAGEMENT,35
338943,2021,2021-12-31,561.8260,,HONLIV HEALTHCARE MANAGEMENT,35
338943,2022,2022-12-31,549.4660,,HONLIV HEALTHCARE MANAGEMENT,35
338966,2020,2020-12-31,2502.3280,,OCUMENSION THERAPEUTICS,35
338966,2021,2021-12-31,3108.1730,,OCUMENSION THERAPEUTICS,35
338966,2022,2022-12-31,2748.6390,,OCUMENSION THERAPEUTICS,35
338995,2020,2020-12-31,159.6530,8.7580,EXACT THERAPEUTICS AS,35
338995,2021,2021-12-31,105.7410,13.8320,EXACT THERAPEUTICS AS,35
338995,2022,2022-12-31,65.1090,14.5150,EXACT THERAPEUTICS AS,35
339013,2020,2020-12-31,1127.5370,,IMMUNOTECH BIOPHAR,35
339013,2021,2021-12-31,822.2590,,IMMUNOTECH BIOPHAR,35
339013,2022,2022-12-31,508.4350,,IMMUNOTECH BIOPHAR,35
339025,2020,2020-12-31,4503.1350,,SUNSHINE GUOJIAN PHARMACEUTI,35
339025,2021,2021-12-31,4541.5620,,SUNSHINE GUOJIAN PHARMACEUTI,35
339025,2022,2022-12-31,4605.8460,,SUNSHINE GUOJIAN PHARMACEUTI,35
339094,2020,2020-06-30,10.6010,,SINGAPORE PAINCARE HOLDINGS,35
339094,2021,2021-06-30,23.5560,,SINGAPORE PAINCARE HOLDINGS,35
339094,2022,2022-06-30,26.1100,,SINGAPORE PAINCARE HOLDINGS,35
339094,2023,2023-06-30,21.7210,,SINGAPORE PAINCARE HOLDINGS,35
339106,2020,2020-06-30,-11.8100,4.8790,4DMEDICAL LTD,35
339106,2021,2021-06-30,83.3570,8.4680,4DMEDICAL LTD,35
339106,2022,2022-06-30,59.5110,18.6010,4DMEDICAL LTD,35
339106,2023,2023-06-30,71.4600,21.3850,4DMEDICAL LTD,35
339154,2019,2020-03-31,7.6060,,AROA BIOSURGERY LTD,35
339154,2020,2021-03-31,58.4860,,AROA BIOSURGERY LTD,35
339154,2021,2022-03-31,100.4910,,AROA BIOSURGERY LTD,35
339154,2022,2023-03-31,101.8910,,AROA BIOSURGERY LTD,35
339275,2020,2020-12-31,1518.1020,,EYEBRIGHT MEDICAL TECHNOLOGY,35
339275,2021,2021-12-31,1673.8460,,EYEBRIGHT MEDICAL TECHNOLOGY,35
339275,2022,2022-12-31,1860.1860,,EYEBRIGHT MEDICAL TECHNOLOGY,35
339280,2020,2020-12-31,6207.0000,,MODALIS THERAPEUTICS CORP,35
339280,2021,2021-12-31,5550.0000,,MODALIS THERAPEUTICS CORP,35
339280,2022,2022-12-31,2941.0000,,MODALIS THERAPEUTICS CORP,35
339325,2021,2021-12-31,34795.3910,,ILOODA CO LTD,35
339325,2022,2022-12-31,44338.6670,,ILOODA CO LTD,35
339356,2020,2020-12-31,1381.2540,,ZHEJIANG WECOME,35
339356,2021,2021-12-31,1397.3110,,ZHEJIANG WECOME,35
339356,2022,2022-12-31,1398.3180,,ZHEJIANG WECOME,35
339373,2020,2020-12-31,467.7850,,BIOLASCO TAIWAN CO LTD,35
339373,2021,2021-12-31,460.3580,,BIOLASCO TAIWAN CO LTD,35
339373,2022,2022-12-31,454.6380,,BIOLASCO TAIWAN CO LTD,35
339375,2020,2020-12-31,1356.1520,,BEIJING SUCCEEDER TECHNOLOGY,35
339375,2021,2021-12-31,1420.8610,,BEIJING SUCCEEDER TECHNOLOGY,35
339375,2022,2022-12-31,1504.5640,,BEIJING SUCCEEDER TECHNOLOGY,35
339375,2023,2023-12-31,,,BEIJING SUCCEEDER TECHNOLOGY,35
339390,2022,2022-12-31,70469.0880,,TOOLGEN INCORPORATED,35
339440,2020,2020-12-31,47.8700,,OPTIMAX HOLDINGS BERHAD,35
339440,2021,2021-12-31,55.0380,,OPTIMAX HOLDINGS BERHAD,35
339440,2022,2022-12-31,58.1200,,OPTIMAX HOLDINGS BERHAD,35
339464,2020,2020-12-31,1359.8570,,JIANGSU AIDEA PHARMACEUTICAL,35
339464,2021,2021-12-31,1309.7970,,JIANGSU AIDEA PHARMACEUTICAL,35
339464,2022,2022-12-31,1198.9720,,JIANGSU AIDEA PHARMACEUTICAL,35
339503,2020,2020-12-31,1167.9710,,LBP MEDICINE SCIENCE & TECHN,35
339503,2021,2021-12-31,1204.0030,,LBP MEDICINE SCIENCE & TECHN,35
339503,2022,2022-12-31,1228.6050,,LBP MEDICINE SCIENCE & TECHN,35
339516,2020,2020-12-31,23.5470,4.0200,NEOLA MEDICAL AB (PUBL),35
339516,2021,2021-12-31,40.6340,4.8420,NEOLA MEDICAL AB (PUBL),35
339516,2022,2022-12-31,67.4850,7.2110,NEOLA MEDICAL AB (PUBL),35
339526,2020,2020-12-31,1379.1500,,HVSEN BIOTECHNOLOGY CO,35
339526,2021,2021-12-31,1618.8550,,HVSEN BIOTECHNOLOGY CO,35
339526,2022,2022-12-31,1541.4320,,HVSEN BIOTECHNOLOGY CO,35
339527,2020,2020-12-31,1568.8240,,CONTEC MEDICAL SYSTEMS CO,35
339527,2021,2021-12-31,1820.0540,,CONTEC MEDICAL SYSTEMS CO,35
339527,2022,2022-12-31,1928.3340,,CONTEC MEDICAL SYSTEMS CO,35
339577,2020,2020-12-31,2095.2470,,CHENGDU EASTON BIOPHARMACEUT,35
339577,2021,2021-12-31,2291.6650,,CHENGDU EASTON BIOPHARMACEUT,35
339577,2022,2022-12-31,2444.4600,,CHENGDU EASTON BIOPHARMACEUT,35
339591,2020,2020-12-31,856.2440,,JENKEM TECHNOLOGY CO LTD,35
339591,2021,2021-12-31,1051.6330,,JENKEM TECHNOLOGY CO LTD,35
339591,2022,2022-12-31,1224.7590,,JENKEM TECHNOLOGY CO LTD,35
339594,2019,2020-03-31,7055.8080,1059.1090,MAX INDIA LIMITED,35
339594,2020,2021-03-31,6531.9700,884.2740,MAX INDIA LIMITED,35
339594,2021,2022-03-31,6370.9830,564.4180,MAX INDIA LIMITED,35
339594,2022,2023-03-31,5421.0520,521.0790,MAX INDIA LIMITED,35
339656,2020,2020-12-31,4745.4250,,SANSURE BIOTECH INC,35
339656,2021,2021-12-31,6368.9070,,SANSURE BIOTECH INC,35
339656,2022,2022-12-31,7500.6180,,SANSURE BIOTECH INC,35
339683,2020,2020-12-31,38.3720,1.6960,AUDIENTES A/S,35
339683,2021,2021-12-31,25.4840,5.6540,AUDIENTES A/S,35
339683,2022,2022-12-31,13.0490,9.5890,AUDIENTES A/S,35
339713,2020,2020-12-31,10.8530,4.7100,KOOTH PLC,35
339713,2021,2021-12-31,10.9730,6.8760,KOOTH PLC,35
339713,2022,2022-12-31,10.5180,8.7010,KOOTH PLC,35
339720,2020,2020-12-31,59.1300,0.8440,CURASIGHT A/S,35
339720,2021,2021-12-31,99.1540,1.1520,CURASIGHT A/S,35
339723,2020,2020-12-31,1207.9410,,ZHEJIANG GONGDONG MEDICAL TE,35
339723,2021,2021-12-31,1388.0350,,ZHEJIANG GONGDONG MEDICAL TE,35
339723,2022,2022-12-31,1592.1890,,ZHEJIANG GONGDONG MEDICAL TE,35
339738,2020,2020-12-31,2708.5170,,WUHAN KEQIAN BIOLOGY CO LTD,35
339738,2021,2021-12-31,3153.4760,,WUHAN KEQIAN BIOLOGY CO LTD,35
339738,2022,2022-12-31,3496.9450,,WUHAN KEQIAN BIOLOGY CO LTD,35
339746,2020,2020-12-31,2204436.0000,,PT SOHO GLOBAL HEALTH TBK,35
339746,2021,2021-12-31,2207679.0000,,PT SOHO GLOBAL HEALTH TBK,35
339746,2022,2022-12-31,2427555.0000,,PT SOHO GLOBAL HEALTH TBK,35
339765,2020,2020-12-31,24835.0550,,EOFLOW CO LTD,35
339765,2021,2021-12-31,18248.3530,,EOFLOW CO LTD,35
339765,2022,2022-12-31,98588.1350,,EOFLOW CO LTD,35
339776,2020,2020-12-31,1385.2320,,AURISCO PHARMACEUTICAL CO,35
339776,2021,2021-12-31,1506.2470,,AURISCO PHARMACEUTICAL CO,35
339776,2022,2022-12-31,1676.1680,,AURISCO PHARMACEUTICAL CO,35
339810,2020,2020-12-31,948.1060,,TAIWAN ADVANCED NANOTECH INC,35
339810,2021,2021-12-31,1274.7450,,TAIWAN ADVANCED NANOTECH INC,35
339810,2022,2022-12-31,1479.9880,,TAIWAN ADVANCED NANOTECH INC,35
339950,2020,2020-12-31,97.1900,,NYXOAH S A,35
339950,2021,2021-12-31,148.6220,,NYXOAH S A,35
339950,2022,2022-12-31,120.3240,,NYXOAH S A,35
340046,2020,2020-12-31,114.8860,,IMPLANTICA AG,35
340046,2021,2021-12-31,160.6190,,IMPLANTICA AG,35
340046,2022,2022-12-31,145.5540,,IMPLANTICA AG,35
340087,2020,2020-12-31,2633.5380,,IRAY TECHNOLOGY COMPANY LIMI,35
340087,2021,2021-12-31,3052.1780,,IRAY TECHNOLOGY COMPANY LIMI,35
340087,2022,2022-12-31,3876.7200,,IRAY TECHNOLOGY COMPANY LIMI,35
340089,2020,2020-12-31,465.8930,,TOUCHSTONE INTERNATIONAL MED,35
340089,2021,2021-12-31,512.1270,,TOUCHSTONE INTERNATIONAL MED,35
340089,2022,2022-12-31,508.4120,,TOUCHSTONE INTERNATIONAL MED,35
340092,2020,2020-12-31,57398.8140,,QUANTAMATRIX INC,35
340092,2021,2021-12-31,58391.7400,,QUANTAMATRIX INC,35
340092,2022,2022-12-31,39879.4850,,QUANTAMATRIX INC,35
340104,2021,2021-12-31,30483.9940,,C&R RESEARCH INC,35
340104,2022,2022-12-31,36055.5790,,C&R RESEARCH INC,35
340187,2020,2020-12-31,3234.0530,,GENOR BIOPHARMA HOLDINGS LTD,35
340187,2021,2021-12-31,2490.1890,,GENOR BIOPHARMA HOLDINGS LTD,35
340187,2022,2022-12-31,1802.4780,,GENOR BIOPHARMA HOLDINGS LTD,35
340192,2020,2020-12-31,4533.8160,,IMEIK TECHNOLOGY DEVELOPMENT,35
340192,2021,2021-12-31,5029.4730,,IMEIK TECHNOLOGY DEVELOPMENT,35
340192,2022,2022-12-31,5846.1260,,IMEIK TECHNOLOGY DEVELOPMENT,35
340221,2020,2020-06-30,14.3910,,RUA BIOSCIENCE LIMITED,35
340221,2021,2021-06-30,28.8340,,RUA BIOSCIENCE LIMITED,35
340221,2022,2022-06-30,24.1990,,RUA BIOSCIENCE LIMITED,35
340221,2023,2023-06-30,20.1200,,RUA BIOSCIENCE LIMITED,35
340274,2020,2020-12-31,10453.9340,,WINNER MEDICAL CO LTD,35
340274,2021,2021-12-31,10674.9120,,WINNER MEDICAL CO LTD,35
